Inconsistencies Report
Generated: 2026-07-08 21:58:41

Dependent Inconsistencies:
  None found.

Independent Inconsistencies:
  ESU10102 | ESU10103 | Corr=0.00 | Count=802 | 26.7%
  ESU10107 | ETI10102 | Corr=-0.02 | Count=825 | 27.5%
  ESU10107 | ETI10103 | Corr=0.04 | Count=841 | 28.0%
  ESU10107 | ETI10105 | Corr=0.00 | Count=788 | 26.3%
  ESU10107 | ETI10106 | Corr=-0.01 | Count=794 | 26.5%
  ESU10107 | ETI10108 | Corr=0.00 | Count=815 | 27.2%
  ESU10107 | ETI10109 | Corr=0.01 | Count=824 | 27.5%
  ESU10107 | CGV10102 | Corr=-0.03 | Count=811 | 27.0%
  ESU10107 | CGV10103 | Corr=-0.01 | Count=797 | 26.6%
  ESU10107 | CGV10105 | Corr=-0.01 | Count=835 | 27.8%
  ESU10107 | CGV10106 | Corr=-0.01 | Count=761 | 25.4%
  ESU10107 | CGV10108 | Corr=-0.01 | Count=804 | 26.8%
  ESU10107 | CGV10109 | Corr=0.02 | Count=825 | 27.5%
  ESU10107 | IGV10102 | Corr=-0.00 | Count=851 | 28.4%
  ESU10107 | IGV10103 | Corr=0.01 | Count=845 | 28.2%
  ESU10107 | IGV10105 | Corr=0.01 | Count=835 | 27.8%
  ESU10107 | IGV10106 | Corr=0.01 | Count=847 | 28.2%
  ESU10107 | IGV10108 | Corr=0.02 | Count=839 | 28.0%
  ESU10107 | IGV10109 | Corr=0.01 | Count=790 | 26.3%
  ESU10107 | CPI10102 | Corr=0.00 | Count=681 | 22.7%
  ESU10107 | CPI10103 | Corr=-0.01 | Count=826 | 27.5%
  ESU10107 | CPI10105 | Corr=0.02 | Count=837 | 27.9%
  ESU10107 | CPI10106 | Corr=0.02 | Count=812 | 27.1%
  ESU10107 | CPI10108 | Corr=0.04 | Count=803 | 26.8%
  ESU10107 | CPI10109 | Corr=0.00 | Count=795 | 26.5%
  ESU10109 | ESU10110 | Corr=-0.02 | Count=811 | 27.0%
  ESU10109 | SSU10102 | Corr=-0.02 | Count=784 | 26.1%
  ESU10109 | SSU10103 | Corr=0.03 | Count=818 | 27.3%
  ESU10109 | SSU10105 | Corr=-0.01 | Count=821 | 27.4%
  ESU10109 | SSU10106 | Corr=0.00 | Count=840 | 28.0%
  ESU10109 | SSU10108 | Corr=0.01 | Count=811 | 27.0%
  ESU10109 | SSU10109 | Corr=-0.01 | Count=813 | 27.1%
  ESU10109 | CSU10102 | Corr=0.00 | Count=826 | 27.5%
  ESU10109 | CSU10103 | Corr=-0.01 | Count=838 | 27.9%
  ESU10109 | CSU10105 | Corr=-0.01 | Count=793 | 26.4%
  ESU10109 | CSU10106 | Corr=-0.01 | Count=789 | 26.3%
  ESU10109 | CSU10108 | Corr=0.01 | Count=822 | 27.4%
  ESU10109 | CSU10109 | Corr=0.03 | Count=841 | 28.0%
  ESU10109 | GNT10102 | Corr=0.01 | Count=783 | 26.1%
  ESU10109 | GNT10103 | Corr=0.02 | Count=832 | 27.7%
  ESU10109 | GNT10105 | Corr=0.04 | Count=835 | 27.8%
  ESU10109 | GNT10106 | Corr=0.01 | Count=814 | 27.1%
  ESU10109 | CGS10102 | Corr=0.01 | Count=782 | 26.1%
  ESU10109 | CGS10103 | Corr=-0.02 | Count=796 | 26.5%
  ESU10109 | CGS10105 | Corr=-0.02 | Count=812 | 27.1%
  ESU10109 | CGS10106 | Corr=0.03 | Count=772 | 25.7%
  ESU10109 | CGS10108 | Corr=-0.01 | Count=823 | 27.4%
  ESU10109 | CGS10109 | Corr=-0.01 | Count=804 | 26.8%
  ESU10109 | GRC10102 | Corr=-0.01 | Count=833 | 27.8%
  ESU10109 | GRC10103 | Corr=0.02 | Count=851 | 28.4%
  ESU10109 | GRC10104 | Corr=0.02 | Count=812 | 27.1%
  ESU10109 | GRC10106 | Corr=0.04 | Count=807 | 26.9%
  ESU10109 | GRC10107 | Corr=0.02 | Count=824 | 27.5%
  ESU10109 | GRC10109 | Corr=0.02 | Count=848 | 28.3%
  ESU10109 | GRC10110 | Corr=-0.00 | Count=834 | 27.8%
  ESU10109 | ERM10102 | Corr=-0.03 | Count=823 | 27.4%
  ESU10109 | ERM10103 | Corr=-0.01 | Count=787 | 26.2%
  ESU10109 | ERM10105 | Corr=0.02 | Count=839 | 28.0%
  ESU10109 | ERM10106 | Corr=0.00 | Count=810 | 27.0%
  ESU10109 | ERM10108 | Corr=-0.05 | Count=768 | 25.6%
  ESU10109 | ERM10109 | Corr=0.01 | Count=828 | 27.6%
  ESU10109 | AUD10102 | Corr=-0.03 | Count=757 | 25.2%
  ESU10109 | AUD10103 | Corr=0.02 | Count=829 | 27.6%
  ESU10109 | AUD10105 | Corr=-0.01 | Count=820 | 27.3%
  ESU10109 | AUD10106 | Corr=0.02 | Count=786 | 26.2%
  ESU10109 | AUD10108 | Corr=-0.01 | Count=793 | 26.4%
  ESU10109 | AUD10109 | Corr=-0.03 | Count=777 | 25.9%
  ESU10109 | POL10102 | Corr=0.04 | Count=878 | 29.3%
  ESU10109 | POL10103 | Corr=-0.01 | Count=767 | 25.6%
  ESU10109 | POL10105 | Corr=0.02 | Count=826 | 27.5%
  ESU10109 | POL10106 | Corr=-0.00 | Count=837 | 27.9%
  ESU10109 | POL10108 | Corr=-0.00 | Count=810 | 27.0%
  ESU10109 | POL10109 | Corr=-0.01 | Count=785 | 26.2%
  ESU10109 | REG10102 | Corr=0.01 | Count=802 | 26.7%
  ESU10109 | REG10103 | Corr=0.00 | Count=856 | 28.5%
  ESU10109 | REG10105 | Corr=0.01 | Count=803 | 26.8%
  ESU10109 | REG10106 | Corr=-0.02 | Count=849 | 28.3%
  ESU10109 | REG10108 | Corr=0.01 | Count=800 | 26.7%
  ESU10109 | REG10109 | Corr=0.01 | Count=780 | 26.0%
  ESU10109 | ETI10102 | Corr=0.00 | Count=812 | 27.1%
  ESU10109 | ETI10103 | Corr=0.02 | Count=779 | 26.0%
  ESU10109 | ETI10105 | Corr=-0.00 | Count=809 | 27.0%
  ESU10109 | ETI10106 | Corr=-0.03 | Count=792 | 26.4%
  ESU10109 | ETI10108 | Corr=-0.02 | Count=793 | 26.4%
  ESU10109 | ETI10109 | Corr=0.01 | Count=799 | 26.6%
  ESU10109 | CGV10102 | Corr=-0.03 | Count=768 | 25.6%
  ESU10109 | CGV10103 | Corr=-0.01 | Count=802 | 26.7%
  ESU10109 | CGV10105 | Corr=-0.01 | Count=765 | 25.5%
  ESU10109 | CGV10106 | Corr=-0.03 | Count=816 | 27.2%
  ESU10109 | CGV10108 | Corr=0.03 | Count=817 | 27.2%
  ESU10109 | CGV10109 | Corr=0.02 | Count=811 | 27.0%
  ESU10109 | IGV10102 | Corr=0.02 | Count=807 | 26.9%
  ESU10109 | IGV10103 | Corr=0.01 | Count=839 | 28.0%
  ESU10109 | IGV10105 | Corr=0.01 | Count=813 | 27.1%
  ESU10109 | IGV10106 | Corr=0.02 | Count=843 | 28.1%
  ESU10109 | IGV10108 | Corr=0.03 | Count=856 | 28.5%
  ESU10109 | IGV10109 | Corr=0.02 | Count=813 | 27.1%
  ESU10109 | CPI10102 | Corr=-0.01 | Count=807 | 26.9%
  ESU10109 | CPI10103 | Corr=0.02 | Count=836 | 27.9%
  ESU10109 | CPI10105 | Corr=0.03 | Count=822 | 27.4%
  ESU10109 | CPI10106 | Corr=-0.01 | Count=792 | 26.4%
  ESU10109 | CPI10108 | Corr=-0.02 | Count=775 | 25.8%
  ESU10109 | CPI10109 | Corr=0.02 | Count=799 | 26.6%
  ESU10110 | SSU10102 | Corr=0.01 | Count=823 | 27.4%
  ESU10110 | SSU10103 | Corr=-0.01 | Count=802 | 26.7%
  ESU10110 | SSU10105 | Corr=0.01 | Count=821 | 27.4%
  ESU10110 | SSU10106 | Corr=-0.02 | Count=789 | 26.3%
  ESU10110 | SSU10108 | Corr=0.01 | Count=797 | 26.6%
  ESU10110 | SSU10109 | Corr=-0.00 | Count=804 | 26.8%
  ESU10110 | CSU10102 | Corr=0.01 | Count=830 | 27.7%
  ESU10110 | CSU10103 | Corr=0.00 | Count=849 | 28.3%
  ESU10110 | CSU10105 | Corr=-0.03 | Count=795 | 26.5%
  ESU10110 | CSU10106 | Corr=-0.00 | Count=790 | 26.3%
  ESU10110 | CSU10108 | Corr=-0.01 | Count=825 | 27.5%
  ESU10110 | CSU10109 | Corr=-0.01 | Count=791 | 26.4%
  ESU10110 | GNT10102 | Corr=-0.02 | Count=838 | 27.9%
  ESU10110 | GNT10103 | Corr=-0.03 | Count=786 | 26.2%
  ESU10110 | GNT10105 | Corr=0.02 | Count=818 | 27.3%
  ESU10110 | GNT10106 | Corr=0.01 | Count=791 | 26.4%
  ESU10110 | CGS10102 | Corr=-0.00 | Count=845 | 28.2%
  ESU10110 | CGS10103 | Corr=-0.00 | Count=787 | 26.2%
  ESU10110 | CGS10105 | Corr=0.00 | Count=807 | 26.9%
  ESU10110 | CGS10106 | Corr=-0.03 | Count=795 | 26.5%
  ESU10110 | CGS10108 | Corr=-0.02 | Count=787 | 26.2%
  ESU10110 | CGS10109 | Corr=0.02 | Count=850 | 28.3%
  ESU10110 | GRC10102 | Corr=0.02 | Count=814 | 27.1%
  ESU10110 | GRC10103 | Corr=0.00 | Count=829 | 27.6%
  ESU10110 | GRC10104 | Corr=-0.02 | Count=791 | 26.4%
  ESU10110 | GRC10106 | Corr=-0.01 | Count=760 | 25.3%
  ESU10110 | GRC10107 | Corr=-0.00 | Count=834 | 27.8%
  ESU10110 | GRC10109 | Corr=-0.02 | Count=808 | 26.9%
  ESU10110 | GRC10110 | Corr=0.05 | Count=860 | 28.7%
  ESU10110 | ERM10102 | Corr=0.00 | Count=801 | 26.7%
  ESU10110 | ERM10103 | Corr=0.02 | Count=825 | 27.5%
  ESU10110 | ERM10105 | Corr=0.01 | Count=826 | 27.5%
  ESU10110 | ERM10106 | Corr=-0.05 | Count=752 | 25.1%
  ESU10110 | ERM10108 | Corr=0.02 | Count=808 | 26.9%
  ESU10110 | ERM10109 | Corr=0.00 | Count=794 | 26.5%
  ESU10110 | AUD10102 | Corr=-0.02 | Count=815 | 27.2%
  ESU10110 | AUD10103 | Corr=-0.03 | Count=767 | 25.6%
  ESU10110 | AUD10105 | Corr=-0.01 | Count=803 | 26.8%
  ESU10110 | AUD10106 | Corr=-0.00 | Count=816 | 27.2%
  ESU10110 | AUD10108 | Corr=-0.02 | Count=804 | 26.8%
  ESU10110 | AUD10109 | Corr=-0.04 | Count=786 | 26.2%
  ESU10110 | POL10102 | Corr=-0.02 | Count=790 | 26.3%
  ESU10110 | POL10103 | Corr=-0.02 | Count=804 | 26.8%
  ESU10110 | POL10105 | Corr=0.02 | Count=817 | 27.2%
  ESU10110 | POL10106 | Corr=-0.01 | Count=765 | 25.5%
  ESU10110 | POL10108 | Corr=0.02 | Count=864 | 28.8%
  ESU10110 | POL10109 | Corr=0.00 | Count=789 | 26.3%
  ESU10110 | REG10102 | Corr=-0.01 | Count=783 | 26.1%
  ESU10110 | REG10103 | Corr=0.00 | Count=833 | 27.8%
  ESU10110 | REG10105 | Corr=0.00 | Count=823 | 27.4%
  ESU10110 | REG10106 | Corr=-0.01 | Count=776 | 25.9%
  ESU10110 | REG10108 | Corr=0.02 | Count=818 | 27.3%
  ESU10110 | REG10109 | Corr=0.05 | Count=859 | 28.6%
  ESU10110 | ETI10102 | Corr=0.03 | Count=849 | 28.3%
  ESU10110 | ETI10103 | Corr=0.01 | Count=828 | 27.6%
  ESU10110 | ETI10105 | Corr=0.01 | Count=838 | 27.9%
  ESU10110 | ETI10106 | Corr=-0.03 | Count=761 | 25.4%
  ESU10110 | ETI10108 | Corr=-0.02 | Count=793 | 26.4%
  ESU10110 | ETI10109 | Corr=0.02 | Count=811 | 27.0%
  ESU10110 | CGV10102 | Corr=0.00 | Count=804 | 26.8%
  ESU10110 | CGV10103 | Corr=0.03 | Count=811 | 27.0%
  ESU10110 | CGV10105 | Corr=-0.01 | Count=773 | 25.8%
  ESU10110 | CGV10106 | Corr=-0.04 | Count=775 | 25.8%
  ESU10110 | CGV10108 | Corr=0.01 | Count=830 | 27.7%
  ESU10110 | CGV10109 | Corr=-0.00 | Count=821 | 27.4%
  ESU10110 | IGV10102 | Corr=0.00 | Count=799 | 26.6%
  ESU10110 | IGV10103 | Corr=0.00 | Count=858 | 28.6%
  ESU10110 | IGV10105 | Corr=0.01 | Count=851 | 28.4%
  ESU10110 | IGV10106 | Corr=-0.01 | Count=806 | 26.9%
  ESU10110 | IGV10108 | Corr=-0.01 | Count=831 | 27.7%
  ESU10110 | IGV10109 | Corr=-0.02 | Count=819 | 27.3%
  ESU10110 | CPI10102 | Corr=0.02 | Count=837 | 27.9%
  ESU10110 | CPI10103 | Corr=-0.00 | Count=789 | 26.3%
  ESU10110 | CPI10105 | Corr=0.01 | Count=809 | 27.0%
  ESU10110 | CPI10106 | Corr=-0.02 | Count=825 | 27.5%
  ESU10110 | CPI10108 | Corr=-0.01 | Count=799 | 26.6%
  ESU10110 | CPI10109 | Corr=0.00 | Count=801 | 26.7%
  SSU10102 | SSU10103 | Corr=0.01 | Count=830 | 27.7%
  SSU10102 | SSU10105 | Corr=-0.04 | Count=766 | 25.5%
  SSU10102 | SSU10106 | Corr=-0.02 | Count=797 | 26.6%
  SSU10102 | SSU10108 | Corr=0.02 | Count=849 | 28.3%
  SSU10102 | SSU10109 | Corr=0.01 | Count=804 | 26.8%
  SSU10102 | CSU10102 | Corr=-0.01 | Count=793 | 26.4%
  SSU10102 | CSU10103 | Corr=0.01 | Count=796 | 26.5%
  SSU10102 | CSU10105 | Corr=0.00 | Count=831 | 27.7%
  SSU10102 | CSU10106 | Corr=-0.01 | Count=784 | 26.1%
  SSU10102 | CSU10108 | Corr=-0.01 | Count=778 | 25.9%
  SSU10102 | CSU10109 | Corr=0.00 | Count=821 | 27.4%
  SSU10102 | GNT10102 | Corr=0.01 | Count=830 | 27.7%
  SSU10102 | GNT10103 | Corr=0.01 | Count=808 | 26.9%
  SSU10102 | GNT10105 | Corr=0.01 | Count=833 | 27.8%
  SSU10102 | GNT10106 | Corr=-0.03 | Count=807 | 26.9%
  SSU10102 | CGS10102 | Corr=-0.01 | Count=789 | 26.3%
  SSU10102 | CGS10103 | Corr=0.00 | Count=788 | 26.3%
  SSU10102 | CGS10105 | Corr=0.04 | Count=845 | 28.2%
  SSU10102 | CGS10106 | Corr=-0.02 | Count=775 | 25.8%
  SSU10102 | CGS10108 | Corr=-0.00 | Count=834 | 27.8%
  SSU10102 | CGS10109 | Corr=-0.01 | Count=807 | 26.9%
  SSU10102 | GRC10102 | Corr=0.00 | Count=796 | 26.5%
  SSU10102 | GRC10103 | Corr=0.01 | Count=836 | 27.9%
  SSU10102 | GRC10104 | Corr=-0.03 | Count=804 | 26.8%
  SSU10102 | GRC10106 | Corr=0.01 | Count=821 | 27.4%
  SSU10102 | GRC10107 | Corr=-0.01 | Count=810 | 27.0%
  SSU10102 | GRC10109 | Corr=0.00 | Count=824 | 27.5%
  SSU10102 | GRC10110 | Corr=-0.00 | Count=807 | 26.9%
  SSU10102 | ERM10102 | Corr=-0.02 | Count=778 | 25.9%
  SSU10102 | ERM10103 | Corr=0.02 | Count=825 | 27.5%
  SSU10102 | ERM10105 | Corr=-0.00 | Count=791 | 26.4%
  SSU10102 | ERM10106 | Corr=0.01 | Count=832 | 27.7%
  SSU10102 | ERM10108 | Corr=-0.02 | Count=816 | 27.2%
  SSU10102 | ERM10109 | Corr=-0.00 | Count=854 | 28.5%
  SSU10102 | AUD10102 | Corr=0.02 | Count=808 | 26.9%
  SSU10102 | AUD10103 | Corr=-0.02 | Count=784 | 26.1%
  SSU10102 | AUD10105 | Corr=-0.01 | Count=799 | 26.6%
  SSU10102 | AUD10106 | Corr=0.01 | Count=818 | 27.3%
  SSU10102 | AUD10108 | Corr=0.00 | Count=820 | 27.3%
  SSU10102 | AUD10109 | Corr=0.00 | Count=815 | 27.2%
  SSU10102 | POL10102 | Corr=-0.01 | Count=802 | 26.7%
  SSU10102 | POL10103 | Corr=0.02 | Count=824 | 27.5%
  SSU10102 | POL10105 | Corr=0.00 | Count=794 | 26.5%
  SSU10102 | POL10106 | Corr=-0.00 | Count=799 | 26.6%
  SSU10102 | POL10108 | Corr=0.03 | Count=807 | 26.9%
  SSU10102 | POL10109 | Corr=-0.03 | Count=801 | 26.7%
  SSU10102 | REG10102 | Corr=-0.01 | Count=797 | 26.6%
  SSU10102 | REG10103 | Corr=0.00 | Count=814 | 27.1%
  SSU10102 | REG10105 | Corr=-0.01 | Count=818 | 27.3%
  SSU10102 | REG10106 | Corr=-0.01 | Count=828 | 27.6%
  SSU10102 | REG10108 | Corr=0.00 | Count=831 | 27.7%
  SSU10102 | REG10109 | Corr=0.02 | Count=818 | 27.3%
  SSU10102 | ETI10102 | Corr=-0.01 | Count=833 | 27.8%
  SSU10102 | ETI10103 | Corr=0.02 | Count=827 | 27.6%
  SSU10102 | ETI10105 | Corr=0.03 | Count=815 | 27.2%
  SSU10102 | ETI10106 | Corr=0.01 | Count=809 | 27.0%
  SSU10102 | ETI10108 | Corr=-0.00 | Count=767 | 25.6%
  SSU10102 | ETI10109 | Corr=-0.02 | Count=831 | 27.7%
  SSU10102 | CGV10102 | Corr=-0.03 | Count=786 | 26.2%
  SSU10102 | CGV10103 | Corr=0.03 | Count=819 | 27.3%
  SSU10102 | CGV10105 | Corr=-0.01 | Count=805 | 26.8%
  SSU10102 | CGV10106 | Corr=-0.01 | Count=739 | 24.6%
  SSU10102 | CGV10108 | Corr=0.03 | Count=835 | 27.8%
  SSU10102 | CGV10109 | Corr=0.04 | Count=821 | 27.4%
  SSU10102 | IGV10102 | Corr=0.01 | Count=783 | 26.1%
  SSU10102 | IGV10103 | Corr=-0.00 | Count=787 | 26.2%
  SSU10102 | IGV10105 | Corr=0.03 | Count=815 | 27.2%
  SSU10102 | IGV10106 | Corr=0.04 | Count=836 | 27.9%
  SSU10102 | IGV10108 | Corr=-0.00 | Count=776 | 25.9%
  SSU10102 | IGV10109 | Corr=0.00 | Count=825 | 27.5%
  SSU10102 | CPI10102 | Corr=-0.00 | Count=784 | 26.1%
  SSU10102 | CPI10103 | Corr=0.01 | Count=815 | 27.2%
  SSU10102 | CPI10105 | Corr=-0.01 | Count=824 | 27.5%
  SSU10102 | CPI10106 | Corr=0.03 | Count=828 | 27.6%
  SSU10102 | CPI10108 | Corr=-0.00 | Count=780 | 26.0%
  SSU10102 | CPI10109 | Corr=0.03 | Count=825 | 27.5%
  SSU10103 | SSU10105 | Corr=-0.01 | Count=771 | 25.7%
  SSU10103 | SSU10106 | Corr=-0.03 | Count=728 | 24.3%
  SSU10103 | SSU10108 | Corr=-0.05 | Count=808 | 26.9%
  SSU10103 | SSU10109 | Corr=0.02 | Count=837 | 27.9%
  SSU10103 | CSU10102 | Corr=-0.02 | Count=774 | 25.8%
  SSU10103 | CSU10103 | Corr=0.02 | Count=825 | 27.5%
  SSU10103 | CSU10105 | Corr=0.00 | Count=824 | 27.5%
  SSU10103 | CSU10106 | Corr=0.01 | Count=843 | 28.1%
  SSU10103 | CSU10108 | Corr=0.01 | Count=819 | 27.3%
  SSU10103 | CSU10109 | Corr=0.03 | Count=820 | 27.3%
  SSU10103 | GNT10102 | Corr=-0.04 | Count=765 | 25.5%
  SSU10103 | GNT10103 | Corr=-0.00 | Count=832 | 27.7%
  SSU10103 | GNT10105 | Corr=0.02 | Count=812 | 27.1%
  SSU10103 | GNT10106 | Corr=-0.00 | Count=778 | 25.9%
  SSU10103 | CGS10102 | Corr=-0.03 | Count=785 | 26.2%
  SSU10103 | CGS10103 | Corr=0.05 | Count=856 | 28.5%
  SSU10103 | CGS10105 | Corr=-0.01 | Count=821 | 27.4%
  SSU10103 | CGS10106 | Corr=0.01 | Count=792 | 26.4%
  SSU10103 | CGS10108 | Corr=-0.00 | Count=777 | 25.9%
  SSU10103 | CGS10109 | Corr=0.01 | Count=821 | 27.4%
  SSU10103 | GRC10102 | Corr=-0.00 | Count=787 | 26.2%
  SSU10103 | GRC10103 | Corr=-0.02 | Count=782 | 26.1%
  SSU10103 | GRC10104 | Corr=0.01 | Count=829 | 27.6%
  SSU10103 | GRC10106 | Corr=0.03 | Count=823 | 27.4%
  SSU10103 | GRC10107 | Corr=0.00 | Count=807 | 26.9%
  SSU10103 | GRC10109 | Corr=0.01 | Count=859 | 28.6%
  SSU10103 | GRC10110 | Corr=0.00 | Count=838 | 27.9%
  SSU10103 | ERM10102 | Corr=0.01 | Count=811 | 27.0%
  SSU10103 | ERM10103 | Corr=-0.03 | Count=776 | 25.9%
  SSU10103 | ERM10105 | Corr=0.00 | Count=833 | 27.8%
  SSU10103 | ERM10106 | Corr=0.00 | Count=838 | 27.9%
  SSU10103 | ERM10108 | Corr=-0.03 | Count=832 | 27.7%
  SSU10103 | ERM10109 | Corr=-0.02 | Count=785 | 26.2%
  SSU10103 | AUD10102 | Corr=0.02 | Count=801 | 26.7%
  SSU10103 | AUD10103 | Corr=0.01 | Count=779 | 26.0%
  SSU10103 | AUD10105 | Corr=-0.02 | Count=798 | 26.6%
  SSU10103 | AUD10106 | Corr=0.04 | Count=793 | 26.4%
  SSU10103 | AUD10108 | Corr=-0.01 | Count=822 | 27.4%
  SSU10103 | AUD10109 | Corr=0.01 | Count=817 | 27.2%
  SSU10103 | POL10102 | Corr=0.00 | Count=813 | 27.1%
  SSU10103 | POL10103 | Corr=0.01 | Count=822 | 27.4%
  SSU10103 | POL10105 | Corr=-0.00 | Count=823 | 27.4%
  SSU10103 | POL10106 | Corr=0.00 | Count=814 | 27.1%
  SSU10103 | POL10108 | Corr=-0.02 | Count=846 | 28.2%
  SSU10103 | POL10109 | Corr=0.02 | Count=827 | 27.6%
  SSU10103 | REG10102 | Corr=-0.03 | Count=780 | 26.0%
  SSU10103 | REG10103 | Corr=0.00 | Count=794 | 26.5%
  SSU10103 | REG10105 | Corr=-0.01 | Count=823 | 27.4%
  SSU10103 | REG10106 | Corr=0.00 | Count=821 | 27.4%
  SSU10103 | REG10108 | Corr=-0.00 | Count=790 | 26.3%
  SSU10103 | REG10109 | Corr=-0.02 | Count=834 | 27.8%
  SSU10103 | ETI10102 | Corr=0.00 | Count=824 | 27.5%
  SSU10103 | ETI10103 | Corr=0.01 | Count=812 | 27.1%
  SSU10103 | ETI10105 | Corr=-0.02 | Count=758 | 25.3%
  SSU10103 | ETI10106 | Corr=-0.01 | Count=796 | 26.5%
  SSU10103 | ETI10108 | Corr=-0.02 | Count=816 | 27.2%
  SSU10103 | ETI10109 | Corr=0.01 | Count=814 | 27.1%
  SSU10103 | CGV10102 | Corr=-0.00 | Count=811 | 27.0%
  SSU10103 | CGV10103 | Corr=-0.01 | Count=783 | 26.1%
  SSU10103 | CGV10105 | Corr=0.00 | Count=817 | 27.2%
  SSU10103 | CGV10106 | Corr=0.02 | Count=806 | 26.9%
  SSU10103 | CGV10108 | Corr=0.02 | Count=861 | 28.7%
  SSU10103 | CGV10109 | Corr=-0.02 | Count=826 | 27.5%
  SSU10103 | IGV10102 | Corr=0.01 | Count=785 | 26.2%
  SSU10103 | IGV10103 | Corr=-0.02 | Count=797 | 26.6%
  SSU10103 | IGV10105 | Corr=-0.03 | Count=780 | 26.0%
  SSU10103 | IGV10106 | Corr=0.01 | Count=815 | 27.2%
  SSU10103 | IGV10108 | Corr=0.02 | Count=827 | 27.6%
  SSU10103 | IGV10109 | Corr=0.01 | Count=855 | 28.5%
  SSU10103 | CPI10102 | Corr=0.01 | Count=821 | 27.4%
  SSU10103 | CPI10103 | Corr=0.01 | Count=805 | 26.8%
  SSU10103 | CPI10105 | Corr=0.01 | Count=792 | 26.4%
  SSU10103 | CPI10106 | Corr=-0.00 | Count=834 | 27.8%
  SSU10103 | CPI10108 | Corr=0.02 | Count=831 | 27.7%
  SSU10103 | CPI10109 | Corr=-0.00 | Count=814 | 27.1%
  SSU10105 | SSU10106 | Corr=0.01 | Count=831 | 27.7%
  SSU10105 | SSU10108 | Corr=0.01 | Count=841 | 28.0%
  SSU10105 | SSU10109 | Corr=-0.03 | Count=799 | 26.6%
  SSU10105 | CSU10102 | Corr=0.01 | Count=848 | 28.3%
  SSU10105 | CSU10103 | Corr=0.02 | Count=822 | 27.4%
  SSU10105 | CSU10105 | Corr=-0.01 | Count=820 | 27.3%
  SSU10105 | CSU10106 | Corr=-0.01 | Count=805 | 26.8%
  SSU10105 | CSU10108 | Corr=0.01 | Count=803 | 26.8%
  SSU10105 | CSU10109 | Corr=-0.00 | Count=807 | 26.9%
  SSU10105 | GNT10102 | Corr=-0.02 | Count=806 | 26.9%
  SSU10105 | GNT10103 | Corr=-0.01 | Count=795 | 26.5%
  SSU10105 | GNT10105 | Corr=-0.01 | Count=810 | 27.0%
  SSU10105 | GNT10106 | Corr=-0.02 | Count=775 | 25.8%
  SSU10105 | CGS10102 | Corr=0.01 | Count=807 | 26.9%
  SSU10105 | CGS10103 | Corr=-0.01 | Count=836 | 27.9%
  SSU10105 | CGS10105 | Corr=-0.04 | Count=776 | 25.9%
  SSU10105 | CGS10106 | Corr=0.00 | Count=769 | 25.6%
  SSU10105 | CGS10108 | Corr=-0.02 | Count=828 | 27.6%
  SSU10105 | CGS10109 | Corr=0.02 | Count=812 | 27.1%
  SSU10105 | GRC10102 | Corr=0.02 | Count=841 | 28.0%
  SSU10105 | GRC10103 | Corr=-0.00 | Count=834 | 27.8%
  SSU10105 | GRC10104 | Corr=0.00 | Count=782 | 26.1%
  SSU10105 | GRC10106 | Corr=0.00 | Count=865 | 28.8%
  SSU10105 | GRC10107 | Corr=-0.01 | Count=824 | 27.5%
  SSU10105 | GRC10109 | Corr=-0.01 | Count=804 | 26.8%
  SSU10105 | GRC10110 | Corr=0.01 | Count=815 | 27.2%
  SSU10105 | ERM10102 | Corr=0.01 | Count=808 | 26.9%
  SSU10105 | ERM10103 | Corr=0.00 | Count=802 | 26.7%
  SSU10105 | ERM10105 | Corr=0.03 | Count=851 | 28.4%
  SSU10105 | ERM10106 | Corr=-0.02 | Count=786 | 26.2%
  SSU10105 | ERM10108 | Corr=-0.01 | Count=817 | 27.2%
  SSU10105 | ERM10109 | Corr=0.01 | Count=830 | 27.7%
  SSU10105 | AUD10102 | Corr=0.00 | Count=778 | 25.9%
  SSU10105 | AUD10103 | Corr=0.01 | Count=831 | 27.7%
  SSU10105 | AUD10105 | Corr=-0.00 | Count=835 | 27.8%
  SSU10105 | AUD10106 | Corr=-0.02 | Count=844 | 28.1%
  SSU10105 | AUD10108 | Corr=0.00 | Count=827 | 27.6%
  SSU10105 | AUD10109 | Corr=0.00 | Count=800 | 26.7%
  SSU10105 | POL10102 | Corr=0.04 | Count=837 | 27.9%
  SSU10105 | POL10103 | Corr=0.02 | Count=851 | 28.4%
  SSU10105 | POL10105 | Corr=-0.01 | Count=797 | 26.6%
  SSU10105 | POL10106 | Corr=0.03 | Count=817 | 27.2%
  SSU10105 | POL10108 | Corr=-0.02 | Count=780 | 26.0%
  SSU10105 | POL10109 | Corr=-0.00 | Count=850 | 28.3%
  SSU10105 | REG10102 | Corr=0.01 | Count=840 | 28.0%
  SSU10105 | REG10103 | Corr=0.00 | Count=792 | 26.4%
  SSU10105 | REG10105 | Corr=-0.01 | Count=858 | 28.6%
  SSU10105 | REG10106 | Corr=0.03 | Count=867 | 28.9%
  SSU10105 | REG10108 | Corr=-0.01 | Count=817 | 27.2%
  SSU10105 | REG10109 | Corr=0.04 | Count=831 | 27.7%
  SSU10105 | ETI10102 | Corr=-0.02 | Count=783 | 26.1%
  SSU10105 | ETI10103 | Corr=-0.01 | Count=812 | 27.1%
  SSU10105 | ETI10105 | Corr=0.02 | Count=850 | 28.3%
